customer_id,application_date,gender,unsatisfied_ccjs,age_oldest_active_account,cc_value_3m,worst_paystatus_24m,defaults,months_since_default,search_payday,deceased
4413,27/03/2019,F,0.0,78.0,,D,16.0,8.0,0.0,0.0
4414,09/03/2019,M,2.0,131.0,,D,3.0,4.0,0.0,0.0
4415,05/07/2017,F,0.0,155.0,,D,0.0,,1.0,0.0
4416,07/07/2017,F,0.0,60.0,,D,4.0,24.0,0.0,0.0
4417,10/07/2017,M,0.0,185.0,,D,13.0,19.0,0.0,0.0
4418,10/07/2017,F,1.0,164.0,,D,4.0,18.0,0.0,0.0
4419,12/07/2017,F,1.0,113.0,,D,9.0,2.0,4.0,0.0
4420,13/07/2017,F,0.0,142.0,299.0,1,1.0,33.0,0.0,0.0
4421,15/07/2017,M,1.0,79.0,,0,7.0,29.0,0.0,0.0
4422,21/07/2017,M,1.0,80.0,,U,2.0,26.0,0.0,0.0
4423,24/07/2017,M,2.0,120.0,,U,10.0,29.0,0.0,0.0
4424,24/07/2017,F,0.0,108.0,,U,0.0,,0.0,0.0
4425,24/07/2017,F,0.0,109.0,,D,5.0,9.0,0.0,0.0
4426,20/02/2018,F,0.0,161.0,,D,2.0,54.0,0.0,0.0
4427,22/02/2018,,0.0,316.0,,0,1.0,37.0,0.0,0.0
4428,22/02/2018,M,0.0,139.0,,2,0.0,,0.0,0.0
4429,23/02/2018,F,0.0,99.0,,3,3.0,52.0,1.0,0.0
4430,24/02/2018,M,1.0,75.0,,1,1.0,56.0,0.0,0.0
4431,28/02/2018,F,0.0,135.0,,0,0.0,,0.0,0.0
4432,28/02/2018,M,0.0,74.0,,U,0.0,,0.0,0.0
4433,28/02/2018,F,0.0,44.0,,0,0.0,,0.0,0.0
4434,02/03/2018,F,0.0,312.0,,U,0.0,,0.0,0.0
4435,05/03/2018,F,0.0,155.0,,2,0.0,,0.0,0.0
4436,06/03/2018,M,0.0,127.0,,D,2.0,12.0,1.0,0.0
4437,06/03/2018,M,0.0,20.0,,U,0.0,,0.0,0.0
4438,07/03/2018,F,2.0,179.0,,U,5.0,43.0,0.0,0.0
4439,07/03/2018,M,6.0,210.0,,3,3.0,28.0,0.0,0.0
4440,08/03/2018,F,0.0,133.0,,D,1.0,4.0,0.0,0.0
4441,08/03/2018,F,2.0,68.0,,D,8.0,3.0,0.0,0.0
4442,24/07/2018,M,1.0,106.0,,U,1.0,54.0,0.0,0.0
4443,24/07/2018,F,0.0,58.0,,D,2.0,19.0,1.0,0.0
4444,24/07/2018,M,0.0,226.0,,D,6.0,5.0,0.0,0.0
4445,25/07/2018,M,2.0,81.0,,U,1.0,31.0,0.0,0.0
4446,26/07/2018,M,0.0,53.0,725.0,1,0.0,,1.0,0.0
4447,26/07/2018,F,1.0,158.0,,D,7.0,12.0,0.0,0.0
4448,26/07/2018,F,0.0,113.0,414.0,4,0.0,,0.0,0.0
4449,27/07/2018,F,0.0,101.0,,D,4.0,3.0,0.0,0.0
4450,31/07/2018,F,0.0,94.0,,0,2.0,45.0,0.0,0.0
4451,04/12/2018,M,1.0,289.0,,1,0.0,,0.0,0.0
4452,04/12/2018,F,1.0,266.0,,1,2.0,37.0,0.0,0.0
4453,04/12/2018,F,0.0,194.0,0.0,2,4.0,29.0,0.0,0.0
4454,05/12/2018,M,0.0,110.0,,D,2.0,11.0,0.0,0.0
4455,05/12/2018,F,0.0,75.0,,D,2.0,1.0,1.0,0.0
4456,05/12/2018,M,0.0,72.0,,D,6.0,5.0,3.0,0.0
4457,13/01/2019,F,0.0,115.0,,U,1.0,55.0,0.0,0.0
4458,13/01/2019,M,0.0,232.0,,D,7.0,13.0,0.0,0.0
4459,14/01/2019,F,3.0,77.0,,D,6.0,32.0,0.0,0.0
4460,14/01/2019,M,4.0,148.0,,D,4.0,12.0,0.0,0.0
4461,14/01/2019,F,0.0,115.0,,D,1.0,16.0,0.0,0.0
4462,14/01/2019,F,0.0,67.0,1061.0,U,0.0,,0.0,0.0
4463,15/01/2019,F,0.0,195.0,,3,1.0,62.0,0.0,0.0
4464,28/03/2019,F,2.0,107.0,,1,1.0,58.0,0.0,0.0
4465,28/03/2019,M,0.0,,,,,,,
4466,29/03/2019,M,0.0,163.0,,1,0.0,,6.0,0.0
4467,08/03/2019,F,0.0,138.0,,U,4.0,33.0,0.0,0.0
4468,11/03/2019,M,0.0,134.0,,0,3.0,27.0,0.0,0.0
4469,09/05/2017,M,0.0,117.0,,U,0.0,,0.0,0.0
4470,05/06/2017,M,0.0,72.0,,0,0.0,,0.0,0.0
4471,20/06/2017,F,1.0,83.0,298.0,D,8.0,18.0,0.0,0.0
4472,26/06/2017,M,1.0,127.0,473.0,D,1.0,22.0,0.0,0.0
4473,21/07/2017,F,0.0,79.0,,D,1.0,15.0,0.0,0.0
4474,21/07/2017,M,0.0,177.0,,3,0.0,,0.0,0.0
4475,23/02/2018,M,1.0,126.0,,U,6.0,49.0,0.0,0.0
4476,27/07/2018,F,0.0,42.0,,2,0.0,,0.0,0.0
4477,29/07/2018,M,0.0,84.0,,4,3.0,27.0,0.0,0.0
4478,05/11/2018,F,0.0,303.0,,D,4.0,14.0,0.0,0.0
4479,07/11/2018,M,0.0,221.0,,D,1.0,51.0,0.0,0.0
4480,12/01/2019,M,0.0,146.0,,D,4.0,0.0,0.0,0.0
4481,13/01/2019,F,0.0,109.0,,U,1.0,59.0,0.0,0.0
4482,27/03/2019,M,0.0,122.0,,D,2.0,22.0,0.0,0.0
4483,28/03/2019,M,2.0,60.0,103.0,D,8.0,28.0,0.0,0.0
4484,28/03/2019,F,0.0,475.0,,0,1.0,49.0,0.0,0.0
4485,28/03/2019,F,0.0,97.0,,U,0.0,,0.0,0.0
4486,26/07/2019,F,0.0,258.0,,U,0.0,,0.0,0.0
4487,31/05/2017,,0.0,79.0,,4,3.0,35.0,0.0,0.0
4488,29/06/2017,M,0.0,63.0,,U,0.0,,0.0,0.0
4489,01/07/2017,M,0.0,206.0,,U,0.0,,0.0,0.0
4490,12/07/2017,F,0.0,108.0,,D,1.0,59.0,0.0,0.0
4491,12/07/2017,F,0.0,273.0,,U,0.0,,0.0,0.0
4492,17/07/2017,F,2.0,121.0,,D,6.0,5.0,0.0,0.0
4493,18/07/2017,M,3.0,159.0,,2,0.0,,0.0,0.0
4494,24/07/2017,F,0.0,220.0,,1,0.0,,0.0,0.0
4495,24/07/2017,F,0.0,23.0,14.0,2,0.0,,0.0,0.0
4496,22/02/2018,F,2.0,67.0,,U,6.0,31.0,0.0,0.0
4497,23/02/2018,M,0.0,9.0,,U,0.0,,8.0,0.0
4498,26/02/2018,M,2.0,101.0,,D,3.0,39.0,6.0,0.0
4499,27/02/2018,F,2.0,89.0,,2,6.0,41.0,0.0,0.0
4500,27/02/2018,F,1.0,164.0,,4,0.0,,0.0,0.0
4501,01/03/2018,M,0.0,135.0,,U,0.0,,0.0,0.0
4502,03/03/2018,M,0.0,69.0,202.0,0,0.0,,0.0,0.0
4503,06/03/2018,F,0.0,3.0,553.0,U,0.0,,4.0,0.0
4504,24/07/2018,M,0.0,25.0,,D,1.0,10.0,0.0,0.0
4505,25/07/2018,M,0.0,194.0,,D,0.0,,0.0,0.0
4506,26/07/2018,F,0.0,85.0,,U,0.0,,0.0,0.0
4507,26/07/2018,M,3.0,120.0,,0,4.0,39.0,0.0,0.0
4508,26/07/2018,M,2.0,168.0,,1,4.0,26.0,0.0,0.0
4509,28/07/2018,M,0.0,22.0,133.0,U,0.0,,0.0,0.0
4510,29/07/2018,F,1.0,63.0,0.0,U,3.0,41.0,0.0,0.0
4511,31/07/2018,F,0.0,48.0,,2,1.0,48.0,0.0,0.0
4512,04/11/2018,F,0.0,32.0,,D,2.0,6.0,0.0,0.0
4513,04/12/2018,M,1.0,50.0,,1,0.0,,0.0,0.0
4514,05/12/2018,M,1.0,126.0,,D,3.0,22.0,0.0,0.0
4515,05/12/2018,F,0.0,47.0,,U,0.0,,0.0,0.0
4516,05/11/2018,F,0.0,87.0,,D,3.0,10.0,0.0,0.0
4517,05/11/2018,M,0.0,54.0,,U,1.0,42.0,0.0,0.0
4518,06/11/2018,M,0.0,232.0,22.0,U,2.0,27.0,0.0,0.0
4519,12/01/2019,M,0.0,28.0,,D,2.0,8.0,0.0,0.0
4520,12/01/2019,M,0.0,94.0,,U,0.0,,0.0,0.0
4521,13/01/2019,M,0.0,139.0,,U,0.0,,0.0,0.0
4522,13/01/2019,F,1.0,104.0,,D,7.0,33.0,0.0,0.0
4523,14/01/2019,F,0.0,82.0,,D,6.0,1.0,0.0,0.0
4524,14/01/2019,F,0.0,34.0,,U,0.0,,0.0,0.0
4525,14/01/2019,F,0.0,74.0,,1,4.0,35.0,0.0,0.0
4526,14/01/2019,F,0.0,51.0,,D,1.0,18.0,0.0,0.0
4527,14/01/2019,F,3.0,136.0,,D,7.0,33.0,0.0,0.0
4528,15/01/2019,M,1.0,77.0,,2,2.0,40.0,0.0,0.0
4529,15/01/2019,M,1.0,47.0,,D,2.0,33.0,0.0,0.0
4530,15/01/2019,F,5.0,193.0,15.0,D,2.0,19.0,1.0,0.0
4531,26/03/2019,F,0.0,64.0,,D,3.0,1.0,0.0,0.0
4532,27/03/2019,M,0.0,105.0,,0,0.0,,0.0,0.0
4533,29/03/2019,M,0.0,25.0,,U,0.0,,0.0,0.0
4534,08/03/2019,F,0.0,173.0,,U,7.0,29.0,0.0,0.0
4535,08/03/2019,M,0.0,96.0,,3,0.0,,0.0,0.0
4536,08/03/2019,M,2.0,139.0,,D,5.0,52.0,0.0,0.0
4537,08/03/2019,F,1.0,58.0,,D,3.0,22.0,0.0,0.0
4538,09/03/2019,M,0.0,26.0,,2,0.0,,0.0,0.0
4539,10/03/2019,,1.0,61.0,,0,2.0,36.0,0.0,0.0
4540,05/05/2017,M,0.0,84.0,150.0,U,4.0,44.0,0.0,0.0
4541,24/06/2017,M,1.0,79.0,,D,8.0,5.0,0.0,0.0
4542,03/07/2017,M,0.0,41.0,,U,0.0,,0.0,0.0
4543,08/07/2017,F,0.0,72.0,65.0,D,1.0,12.0,0.0,0.0
4544,14/07/2017,M,1.0,132.0,,D,6.0,15.0,0.0,0.0
4545,15/07/2017,F,0.0,56.0,,U,2.0,49.0,0.0,0.0
4546,17/07/2017,F,1.0,57.0,214.0,0,1.0,52.0,0.0,0.0
4547,18/07/2017,M,0.0,79.0,,0,3.0,48.0,0.0,0.0
4548,20/07/2017,F,0.0,68.0,,D,2.0,25.0,0.0,0.0
4549,21/02/2018,M,0.0,207.0,,D,1.0,21.0,0.0,0.0
4550,25/02/2018,F,0.0,70.0,,D,1.0,17.0,0.0,0.0
4551,27/07/2018,F,0.0,165.0,,3,0.0,,0.0,0.0
4552,27/07/2018,M,0.0,12.0,,1,0.0,,3.0,0.0
4553,28/07/2018,M,0.0,129.0,,D,5.0,31.0,0.0,0.0
4554,29/07/2018,M,0.0,299.0,,1,0.0,,0.0,0.0
4555,03/11/2018,M,0.0,159.0,,4,0.0,,0.0,0.0
4556,05/11/2018,F,1.0,68.0,,U,1.0,50.0,4.0,0.0
4557,05/11/2018,M,0.0,67.0,,1,2.0,62.0,0.0,0.0
4558,05/11/2018,M,0.0,76.0,,U,0.0,,0.0,0.0
4559,14/01/2019,F,0.0,78.0,0.0,4,0.0,,0.0,0.0
4560,28/03/2019,M,0.0,83.0,,0,1.0,51.0,0.0,0.0
4561,08/03/2019,F,3.0,100.0,,D,8.0,6.0,0.0,0.0
4562,09/03/2019,M,0.0,126.0,,1,4.0,46.0,0.0,0.0
4563,11/03/2019,M,0.0,127.0,,D,8.0,7.0,0.0,0.0
4564,06/06/2017,F,0.0,172.0,,U,1.0,26.0,0.0,0.0
4565,30/06/2017,M,0.0,114.0,,D,1.0,16.0,0.0,0.0
4566,10/07/2017,M,0.0,27.0,,D,2.0,6.0,0.0,0.0
4567,13/07/2017,M,0.0,56.0,,D,4.0,2.0,0.0,0.0
4568,14/07/2017,F,0.0,51.0,,D,2.0,16.0,0.0,0.0
4569,18/07/2017,F,1.0,64.0,,D,3.0,45.0,0.0,0.0
4570,20/07/2017,F,2.0,56.0,,D,3.0,40.0,0.0,0.0
4571,24/07/2017,M,1.0,33.0,,D,3.0,16.0,0.0,0.0
4572,20/02/2018,F,0.0,210.0,,4,0.0,,0.0,0.0
4573,20/02/2018,M,2.0,122.0,,2,4.0,57.0,0.0,0.0
4574,23/02/2018,F,0.0,98.0,,D,4.0,6.0,0.0,0.0
4575,24/02/2018,M,0.0,105.0,,U,4.0,31.0,0.0,0.0
4576,25/02/2018,M,0.0,221.0,,D,1.0,13.0,0.0,0.0
4577,26/02/2018,F,0.0,,,0,0.0,,0.0,0.0
4578,28/02/2018,M,2.0,88.0,,U,5.0,30.0,0.0,0.0
4579,01/03/2018,F,1.0,73.0,,0,2.0,55.0,0.0,0.0
4580,02/03/2018,M,1.0,152.0,,D,7.0,18.0,0.0,0.0
4581,03/03/2018,M,1.0,150.0,,D,3.0,22.0,0.0,0.0
4582,03/03/2018,M,0.0,130.0,,0,6.0,32.0,0.0,0.0
4583,04/03/2018,F,0.0,100.0,,D,2.0,23.0,0.0,0.0
4584,05/03/2018,M,0.0,61.0,,U,4.0,29.0,0.0,0.0
4585,05/03/2018,F,0.0,24.0,,D,2.0,14.0,0.0,0.0
4586,05/03/2018,M,0.0,121.0,,D,5.0,14.0,0.0,0.0
4587,07/03/2018,F,0.0,110.0,,U,2.0,65.0,0.0,0.0
4588,24/07/2018,M,0.0,116.0,,U,2.0,57.0,0.0,0.0
4589,25/07/2018,M,1.0,77.0,,2,1.0,40.0,0.0,0.0
4590,29/07/2018,F,3.0,244.0,,D,4.0,17.0,0.0,0.0
4591,30/07/2018,F,0.0,143.0,,D,3.0,7.0,0.0,0.0
4592,31/07/2018,M,0.0,76.0,,1,1.0,53.0,0.0,0.0
4593,31/07/2018,M,0.0,105.0,,0,0.0,,0.0,0.0
4594,31/07/2018,F,1.0,225.0,0.0,2,4.0,25.0,0.0,0.0
4595,03/11/2018,F,0.0,60.0,899.0,U,0.0,,0.0,0.0
4596,03/11/2018,M,0.0,138.0,,D,4.0,0.0,0.0,0.0
4597,03/11/2018,M,0.0,44.0,,0,0.0,,0.0,0.0
4598,04/12/2018,F,1.0,57.0,,D,1.0,6.0,0.0,0.0
4599,05/11/2018,F,0.0,127.0,,D,6.0,1.0,0.0,0.0
4600,05/11/2018,M,0.0,107.0,,U,1.0,26.0,0.0,0.0
4601,06/11/2018,M,0.0,62.0,,U,0.0,,0.0,0.0
4602,06/11/2018,M,1.0,139.0,,1,6.0,37.0,0.0,0.0
4603,07/11/2018,M,1.0,37.0,,D,4.0,15.0,0.0,0.0
4604,12/01/2019,M,1.0,164.0,,D,2.0,8.0,0.0,0.0
4605,13/01/2019,M,0.0,109.0,197.0,4,0.0,,0.0,0.0
4606,14/01/2019,M,1.0,98.0,,D,12.0,12.0,0.0,0.0
4607,14/01/2019,M,0.0,108.0,,D,2.0,8.0,0.0,0.0
4608,14/01/2019,F,3.0,84.0,,D,6.0,10.0,2.0,0.0
4609,14/01/2019,M,0.0,194.0,,0,1.0,60.0,0.0,0.0
4610,14/01/2019,,0.0,140.0,,0,0.0,,0.0,0.0
4611,15/01/2019,M,0.0,145.0,250.0,D,1.0,9.0,0.0,0.0
4612,15/01/2019,M,1.0,192.0,,D,6.0,8.0,0.0,0.0
4613,15/01/2019,M,0.0,76.0,0.0,D,5.0,14.0,0.0,0.0
4614,27/03/2019,F,0.0,186.0,0.0,U,0.0,,0.0,0.0
4615,08/03/2019,F,2.0,79.0,,4,4.0,43.0,0.0,0.0
4616,08/03/2019,F,0.0,38.0,,0,0.0,,0.0,0.0
4617,09/03/2019,M,0.0,134.0,,1,1.0,55.0,0.0,0.0
4618,11/03/2019,F,1.0,104.0,,D,1.0,42.0,0.0,0.0
4619,25/05/2017,F,0.0,74.0,,D,6.0,31.0,0.0,0.0
4620,10/06/2017,F,0.0,356.0,,U,0.0,,0.0,0.0
4621,10/06/2017,M,0.0,,,,,,,
4622,14/07/2017,M,0.0,152.0,,D,2.0,7.0,0.0,0.0
4623,21/02/2018,M,0.0,62.0,,1,0.0,,0.0,0.0
4624,25/02/2018,M,0.0,139.0,,U,1.0,65.0,0.0,0.0
4625,25/07/2018,F,0.0,68.0,,D,2.0,16.0,0.0,0.0
4626,28/07/2018,M,0.0,153.0,,U,2.0,57.0,0.0,0.0
4627,29/07/2018,F,1.0,240.0,,3,4.0,26.0,0.0,0.0
4628,31/07/2018,F,1.0,181.0,1087.0,D,5.0,24.0,0.0,0.0
4629,05/11/2018,F,0.0,237.0,,1,0.0,,0.0,0.0
4630,06/11/2018,F,0.0,284.0,,D,2.0,29.0,0.0,0.0
4631,06/11/2018,M,0.0,269.0,,U,0.0,,1.0,0.0
4632,13/01/2019,M,0.0,140.0,908.0,D,0.0,,0.0,0.0
4633,14/01/2019,M,1.0,216.0,,U,3.0,38.0,0.0,0.0
4634,15/01/2019,F,3.0,181.0,,D,0.0,,0.0,0.0
4635,15/01/2019,M,0.0,80.0,,U,1.0,27.0,0.0,0.0
4636,27/03/2019,M,0.0,21.0,,D,1.0,15.0,0.0,0.0
4637,27/03/2019,F,0.0,76.0,,U,0.0,,0.0,0.0
4638,29/03/2019,M,0.0,22.0,619.0,1,0.0,,0.0,0.0
4639,29/03/2019,M,0.0,145.0,,0,0.0,,0.0,0.0
4640,08/03/2019,M,1.0,120.0,,D,4.0,16.0,0.0,0.0
4641,09/03/2019,M,0.0,130.0,458.0,3,1.0,25.0,0.0,0.0
4642,10/03/2019,F,0.0,153.0,,4,0.0,,3.0,0.0
4643,25/07/2019,M,4.0,65.0,,D,3.0,4.0,0.0,0.0
4644,29/04/2017,M,0.0,219.0,,U,0.0,,0.0,0.0
4645,04/05/2017,M,0.0,25.0,,U,0.0,,0.0,0.0
4646,11/05/2017,F,0.0,69.0,,1,0.0,,0.0,0.0
4647,26/06/2017,F,0.0,185.0,,D,0.0,,0.0,0.0
4648,17/07/2017,M,1.0,103.0,,0,6.0,27.0,0.0,0.0
4649,24/07/2017,F,0.0,146.0,,0,0.0,,0.0,0.0
4650,20/02/2018,F,0.0,22.0,,U,0.0,,0.0,0.0
4651,21/02/2018,M,0.0,128.0,,D,0.0,,0.0,0.0
4652,28/02/2018,F,0.0,224.0,,1,0.0,,0.0,0.0
4653,05/03/2018,F,0.0,70.0,,D,4.0,16.0,0.0,0.0
4654,07/03/2018,M,1.0,267.0,,D,5.0,21.0,0.0,0.0
4655,23/07/2018,M,0.0,114.0,,D,1.0,23.0,0.0,0.0
4656,24/07/2018,F,0.0,129.0,0.0,D,3.0,16.0,0.0,0.0
4657,25/07/2018,M,1.0,119.0,291.0,U,4.0,62.0,0.0,0.0
4658,25/07/2018,M,1.0,93.0,,D,2.0,1.0,4.0,0.0
4659,26/07/2018,F,0.0,381.0,,U,1.0,44.0,0.0,0.0
4660,26/07/2018,M,2.0,116.0,,2,4.0,37.0,0.0,0.0
4661,27/07/2018,F,0.0,71.0,,D,3.0,33.0,1.0,0.0
4662,27/07/2018,M,3.0,140.0,,U,10.0,30.0,0.0,0.0
4663,27/07/2018,F,1.0,197.0,,D,14.0,4.0,0.0,0.0
4664,27/07/2018,F,2.0,141.0,,D,2.0,14.0,0.0,0.0
4665,31/07/2018,M,0.0,40.0,650.0,1,0.0,,0.0,0.0
4666,31/07/2018,F,0.0,173.0,,D,4.0,33.0,0.0,0.0
4667,03/11/2018,,0.0,204.0,,D,0.0,,0.0,0.0
4668,03/11/2018,F,0.0,59.0,,0,0.0,,0.0,0.0
4669,05/11/2018,F,0.0,74.0,,D,4.0,11.0,0.0,0.0
4670,05/11/2018,M,0.0,49.0,,4,2.0,61.0,1.0,0.0
4671,04/12/2018,M,2.0,103.0,,D,6.0,47.0,0.0,0.0
4672,04/12/2018,M,0.0,189.0,,U,0.0,,0.0,0.0
4673,05/12/2018,F,2.0,82.0,,D,9.0,2.0,0.0,0.0
4674,05/12/2018,M,0.0,144.0,,D,0.0,,0.0,0.0
4675,05/11/2018,F,0.0,292.0,,D,0.0,,0.0,0.0
4676,06/11/2018,F,0.0,93.0,,3,3.0,36.0,0.0,0.0
4677,07/11/2018,M,1.0,79.0,,U,1.0,48.0,0.0,0.0
4678,07/11/2018,M,3.0,139.0,,D,6.0,22.0,0.0,0.0
4679,13/01/2019,M,0.0,11.0,108.0,U,0.0,,0.0,0.0
4680,14/01/2019,M,0.0,252.0,698.0,U,0.0,,0.0,0.0
4681,14/01/2019,M,0.0,127.0,,D,2.0,3.0,0.0,0.0
4682,14/01/2019,M,0.0,48.0,,1,0.0,,0.0,0.0
4683,15/01/2019,M,1.0,122.0,,D,8.0,7.0,0.0,0.0
4684,15/01/2019,F,2.0,177.0,,1,1.0,38.0,0.0,0.0
4685,28/03/2019,M,1.0,58.0,,U,1.0,65.0,0.0,0.0
4686,08/03/2019,M,0.0,43.0,,D,0.0,,0.0,0.0
4687,09/03/2019,F,0.0,174.0,,1,1.0,54.0,0.0,0.0
4688,11/03/2019,F,0.0,166.0,,U,0.0,,0.0,0.0
4689,25/07/2019,M,0.0,55.0,,U,0.0,,0.0,0.0
4690,10/04/2017,M,0.0,33.0,,1,0.0,,0.0,0.0
4691,20/06/2017,M,0.0,119.0,,U,0.0,,0.0,0.0
4692,21/07/2017,F,2.0,133.0,,1,8.0,38.0,0.0,0.0
4693,24/02/2018,F,0.0,168.0,,1,1.0,53.0,0.0,0.0
4694,25/02/2018,M,1.0,113.0,0.0,U,0.0,,0.0,0.0
4695,27/02/2018,M,0.0,106.0,,U,1.0,44.0,4.0,0.0
4696,25/07/2018,F,1.0,179.0,,0,6.0,63.0,0.0,0.0
4697,04/12/2018,F,0.0,65.0,,D,3.0,6.0,0.0,0.0
4698,05/11/2018,M,0.0,59.0,,D,0.0,,0.0,0.0
4699,05/11/2018,F,1.0,88.0,,D,0.0,,0.0,0.0
4700,05/11/2018,M,0.0,44.0,,D,1.0,23.0,0.0,0.0
4701,06/11/2018,M,1.0,137.0,,D,2.0,9.0,0.0,0.0
4702,13/01/2019,F,0.0,114.0,,D,1.0,15.0,0.0,0.0
4703,14/01/2019,F,0.0,131.0,,0,5.0,26.0,0.0,0.0
4704,14/01/2019,M,0.0,171.0,845.0,U,0.0,,0.0,0.0
4705,14/01/2019,F,0.0,68.0,,U,2.0,59.0,0.0,0.0
4706,15/01/2019,M,0.0,112.0,,4,2.0,29.0,0.0,0.0
4707,27/03/2019,M,6.0,106.0,,D,9.0,20.0,0.0,0.0
4708,27/03/2019,F,0.0,180.0,,D,0.0,,0.0,0.0
4709,28/03/2019,M,0.0,91.0,375.0,D,4.0,4.0,5.0,0.0
4710,09/03/2019,M,0.0,126.0,,1,0.0,,0.0,0.0
4711,21/06/2017,F,0.0,106.0,202.0,1,4.0,42.0,1.0,0.0
4712,26/06/2017,M,0.0,98.0,,U,1.0,28.0,0.0,0.0
4713,04/07/2017,F,0.0,127.0,,1,0.0,,0.0,0.0
4714,08/07/2017,F,4.0,128.0,0.0,D,11.0,21.0,0.0,0.0
4715,10/07/2017,M,0.0,139.0,229.0,D,5.0,11.0,0.0,0.0
4716,12/07/2017,F,2.0,189.0,,0,2.0,39.0,0.0,0.0
4717,14/07/2017,F,0.0,70.0,,U,0.0,,0.0,0.0
4718,21/02/2018,F,1.0,99.0,,U,2.0,46.0,0.0,0.0
4719,21/02/2018,M,0.0,93.0,,2,0.0,,0.0,0.0
4720,26/02/2018,M,0.0,116.0,,U,2.0,59.0,0.0,0.0
4721,26/02/2018,F,2.0,104.0,,D,2.0,34.0,0.0,0.0
4722,27/02/2018,F,1.0,198.0,,1,4.0,40.0,0.0,0.0
4723,28/02/2018,M,0.0,257.0,,U,3.0,50.0,0.0,0.0
4724,01/03/2018,M,1.0,152.0,,D,8.0,7.0,2.0,0.0
4725,02/03/2018,F,1.0,24.0,,4,0.0,,1.0,0.0
4726,02/03/2018,M,0.0,13.0,,2,0.0,,0.0,0.0
4727,03/03/2018,M,0.0,149.0,,1,1.0,66.0,0.0,0.0
4728,04/03/2018,F,0.0,129.0,,D,1.0,47.0,0.0,0.0
4729,04/03/2018,F,0.0,132.0,,U,0.0,,0.0,0.0
4730,07/03/2018,F,0.0,98.0,,U,3.0,58.0,2.0,0.0
4731,24/07/2018,M,0.0,249.0,,D,5.0,22.0,0.0,0.0
4732,24/07/2018,F,1.0,61.0,,4,1.0,52.0,0.0,0.0
4733,24/07/2018,M,0.0,8.0,138.0,1,0.0,,0.0,0.0
4734,26/07/2018,M,0.0,,,,0.0,,0.0,0.0
4735,27/07/2018,M,0.0,83.0,,U,1.0,58.0,1.0,0.0
4736,27/07/2018,M,0.0,133.0,,1,0.0,,0.0,0.0
4737,29/07/2018,M,2.0,94.0,,D,6.0,8.0,0.0,0.0
4738,31/07/2018,F,0.0,186.0,,U,0.0,,0.0,0.0
4739,01/08/2018,F,0.0,148.0,,2,6.0,45.0,0.0,0.0
4740,01/08/2018,F,3.0,180.0,,D,5.0,1.0,0.0,0.0
4741,04/12/2018,F,0.0,24.0,,U,0.0,,0.0,0.0
4742,04/12/2018,M,1.0,232.0,,D,4.0,17.0,1.0,0.0
4743,05/11/2018,F,2.0,192.0,,3,1.0,40.0,0.0,0.0
4744,05/11/2018,F,0.0,74.0,844.0,U,2.0,53.0,0.0,0.0
4745,13/01/2019,M,0.0,36.0,,U,0.0,,0.0,0.0
4746,13/01/2019,F,0.0,119.0,384.0,U,2.0,69.0,0.0,0.0
4747,13/01/2019,M,3.0,133.0,,D,2.0,20.0,0.0,0.0
4748,14/01/2019,F,0.0,207.0,,0,1.0,47.0,0.0,0.0
4749,14/01/2019,F,0.0,180.0,,2,0.0,,0.0,0.0
4750,14/01/2019,F,1.0,136.0,,D,3.0,11.0,0.0,0.0
4751,26/03/2019,M,0.0,51.0,,U,0.0,,0.0,0.0
4752,26/03/2019,M,1.0,78.0,,U,1.0,70.0,0.0,0.0
4753,28/03/2019,F,0.0,66.0,,U,1.0,44.0,0.0,0.0
4754,28/03/2019,M,0.0,133.0,,D,1.0,15.0,0.0,0.0
4755,10/03/2019,F,0.0,117.0,,D,3.0,18.0,0.0,0.0
4756,10/03/2019,F,0.0,156.0,,D,2.0,15.0,0.0,0.0
4757,08/05/2017,M,0.0,81.0,,D,1.0,16.0,0.0,0.0
4758,29/05/2017,F,1.0,147.0,,1,0.0,,0.0,0.0
4759,29/05/2017,F,0.0,69.0,,U,0.0,,0.0,0.0
4760,02/06/2017,M,0.0,173.0,,U,0.0,,0.0,0.0
4761,16/06/2017,M,0.0,47.0,,0,0.0,,0.0,0.0
4762,17/07/2017,M,0.0,57.0,,0,3.0,48.0,0.0,0.0
4763,18/07/2017,F,3.0,106.0,,U,1.0,64.0,0.0,0.0
4764,24/07/2017,M,2.0,193.0,,U,3.0,26.0,0.0,0.0
4765,21/02/2018,F,2.0,179.0,,1,0.0,,6.0,0.0
4766,04/03/2018,F,0.0,83.0,0.0,1,0.0,,1.0,0.0
4767,07/03/2018,F,0.0,83.0,,D,0.0,,0.0,0.0
4768,25/07/2018,F,0.0,181.0,,1,0.0,,0.0,0.0
4769,26/07/2018,M,1.0,353.0,0.0,0,4.0,42.0,0.0,0.0
4770,26/07/2018,F,0.0,163.0,,2,2.0,34.0,0.0,0.0
4771,05/11/2018,M,0.0,43.0,,1,0.0,,1.0,0.0
4772,04/12/2018,F,1.0,104.0,,U,0.0,,0.0,0.0
4773,15/01/2019,F,0.0,131.0,,D,6.0,5.0,0.0,1.0
4774,28/03/2019,M,0.0,105.0,,D,8.0,12.0,0.0,0.0
4775,29/03/2019,M,0.0,93.0,,3,0.0,,1.0,0.0
4776,25/07/2019,M,3.0,98.0,,D,7.0,23.0,1.0,0.0
